review_id,review_text,reviewer_type,reviewer_name,business_unit,product_or_service,rating,location,city,state,country,timestamp,date,platform,device_type,sentiment_label,purchase_type,customer_tier,response_time,resolved,language,transaction_amount,tags
ac949921-4ee4-4cb9-826f-03a0c34b7c93,I had a horrible experience with the Checking Account. The customer service broke immediately.,Anonymous,Bob M.,Banking,Checking Account,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-06-17T02:41:49.703082,2025-06-17,Android App,Desktop,Negative,Renewal,Premium,12,True,en,162.27,banking;negative
1bd5ca14-38be-4a54-86d4-ab76f8d000ac,Very disappointed in the API Access. API documentation is unacceptable. Fix this ASAP!,Anonymous,Charlie R.,SaaS,API Access,2,"New York, NY, USA",New York,NY,USA,2025-11-13T05:16:49.703082,2025-11-13,Email,Desktop,Negative,One-time,VIP,44,True,en,566.5,saas;negative
1d5f4a2e-0952-4f54-a7dd-0c907de265aa,Very disappointed in the Mortgage. app interface is unacceptable. Fix this ASAP!,Guest,Bob M.,Banking,Mortgage,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-08-24T20:42:49.703082,2025-08-24,Web,Desktop,Negative,Renewal,VIP,32,True,en,4910.31,banking;negative
2ee6921f-5d23-4301-88d6-6168175212aa,Outstanding uptime! I've been using the Billing System for months and couldn't be happier.,Guest,Diana P.,SaaS,Billing System,5,"New York, NY, USA",New York,NY,USA,2025-09-14T14:20:49.703082,2025-09-14,Web,Desktop,Positive,One-time,Premium,1,False,en,434.89,saas;positive
cd4d91e0-f805-465e-9c75-50cda1144399,Very disappointed in the Electronics. return policy is unacceptable. Fix this ASAP!,Anonymous,Grace H.,E-commerce,Electronics,2,"Austin, TX, USA",Austin,TX,USA,2026-03-07T08:56:49.703082,2026-03-07,Email,Tablet,Negative,One-time,Enterprise,31,True,en,3091.31,e-commerce;negative
2c89c5e8-df11-4f3e-8aac-2d9209a9a985,"Oh brilliant, another update that breaks the Shipping & Delivery. Masterful return policy work.",Guest,Eve K.,E-commerce,Shipping & Delivery,1,"Austin, TX, USA",Austin,TX,USA,2025-11-23T11:16:49.703082,2025-11-23,In-Store Kiosk,Mobile,Sarcastic,Renewal,Enterprise,47,True,en,406.81,e-commerce;sarcastic
f61d5eb4-a1f6-4797-9563-b05d03ae92d9,I absolutely love the Electronics. The checkout process is fantastic and highly recommended!,Subscriber,Frank T.,E-commerce,Electronics,4,"Austin, TX, USA",Austin,TX,USA,2026-02-02T03:03:49.703082,2026-02-02,Email,Desktop,Positive,Renewal,VIP,47,False,en,3770.05,e-commerce;positive
de5beb60-7d47-45f6-a142-93dbd534108d,Outstanding API documentation! I've been using the API Access for months and couldn't be happier.,Subscriber,Eve K.,SaaS,API Access,4,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-10-30T09:17:49.703082,2025-10-30,iOS App,Tablet,Positive,One-time,VIP,9,True,en,296.42,saas;positive
190bcdf9-aaba-4844-b974-79180b6434a0,Outstanding connection speed! I've been using the Customer Support for months and couldn't be happier.,Anonymous,John D.,Telecom,Customer Support,5,"San Francisco, CA, USA",San Francisco,CA,USA,2025-10-06T10:23:49.703082,2025-10-06,In-Store Kiosk,Mobile,Positive,Subscription,Standard,19,False,en,1163.22,telecom;positive
c6075270-a2ca-4fcf-a09d-5535042d6bea,Great experience with Mobile App. The customer service made it totally worth it.,Guest,Bob M.,Banking,Mobile App,4,"Toronto, ON, Canada",Toronto,ON,Canada,2026-01-15T21:39:49.703082,2026-01-15,Web,Mobile,Positive,Subscription,VIP,8,False,en,3778.25,banking;positive
b2769842-b06c-447b-80c0-cd361bc4b379,"Sure, charge me double for the Shipping & Delivery. Best packaging ever. Not.",Guest,Eve K.,E-commerce,Shipping & Delivery,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-10-23T12:32:49.703082,2025-10-23,Web,Desktop,Sarcastic,One-time,Enterprise,36,True,en,3587.17,e-commerce;sarcastic
81447734-588e-4d2c-9dbe-7987d702154a,Terrible shipping speed. The Shipping & Delivery is a complete waste of money.,Subscriber,Diana P.,E-commerce,Shipping & Delivery,1,"San Francisco, CA, USA",San Francisco,CA,USA,2026-05-06T15:46:49.703082,2026-05-06,Android App,Desktop,Negative,Subscription,Premium,16,True,en,129.89,e-commerce;negative
70e194a8-4b90-4a57-931e-cd8cc24273be,"I like the Subscription Pass, but the delivery driver needs a lot of improvement.",Verified Buyer,Diana P.,Food Delivery,Subscription Pass,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-09-29T15:54:49.703082,2025-09-29,Android App,Tablet,Mixed,Upgrade,Premium,44,False,en,4289.2,food delivery;mixed
a341172d-0815-4da0-981a-55075a1a13b1,Very disappointed in the Home Goods. return policy is unacceptable. Fix this ASAP!,Verified Buyer,Diana P.,E-commerce,Home Goods,1,"London, ENG, UK",London,ENG,UK,2026-01-03T05:35:49.703082,2026-01-03,Web,Desktop,Negative,Upgrade,Premium,13,True,en,1515.87,e-commerce;negative
d37b15d0-e7c9-403e-bc99-0434fd1fd356,"Five stars. The Credit Card exceeded my expectations, especially the interest rate.",Subscriber,Bob M.,Banking,Credit Card,4,"New York, NY, USA",New York,NY,USA,2025-06-05T18:33:49.703082,2025-06-05,iOS App,Desktop,Positive,Subscription,Premium,37,False,en,3821.67,banking;positive
0ad9f691-3b92-4dc1-9bbd-dd089bd41ed0,Outstanding return policy! I've been using the Electronics for months and couldn't be happier.,Verified Buyer,Bob M.,E-commerce,Electronics,4,"London, ENG, UK",London,ENG,UK,2025-10-02T13:45:49.703082,2025-10-02,Email,Mobile,Positive,Subscription,VIP,14,False,en,2593.24,e-commerce;positive
3d2273a2-f6b3-4c63-a5cf-ad5a6706213c,Outstanding interest rate! I've been using the Checking Account for months and couldn't be happier.,Guest,John D.,Banking,Checking Account,4,"San Francisco, CA, USA",San Francisco,CA,USA,2026-05-16T11:05:49.703082,2026-05-16,Android App,Tablet,Positive,Subscription,VIP,12,True,en,509.8,banking;positive
f787c32b-0d59-4ac5-acec-14317d9b532c,"Sure, charge me double for the 5G Data Plan. Best connection speed ever. Not.",Subscriber,Alice S.,Telecom,5G Data Plan,2,"San Francisco, CA, USA",San Francisco,CA,USA,2026-01-21T02:35:49.703082,2026-01-21,Android App,Mobile,Sarcastic,One-time,Standard,23,False,en,4035.11,telecom;sarcastic
0fb65e43-a617-454b-be0b-b2a17b09b1a5,"I like the Shipping & Delivery, but the return policy needs a lot of improvement.",Subscriber,Grace H.,E-commerce,Shipping & Delivery,4,"New York, NY, USA",New York,NY,USA,2025-11-05T08:15:49.703082,2025-11-05,Web,Mobile,Mixed,Renewal,Enterprise,7,False,en,753.0,e-commerce;mixed
c4c3fa6f-7950-45e0-8d24-ea36edbeea87,Terrible billing. The Device Upgrade is a complete waste of money.,Verified Buyer,Grace H.,Telecom,Device Upgrade,2,"New York, NY, USA",New York,NY,USA,2025-12-21T22:54:49.703082,2025-12-21,Web,Desktop,Negative,Subscription,Enterprise,20,False,en,1040.37,telecom;negative
3a3fced6-6894-44a4-943e-a79d1c20cf50,Outstanding checkout process! I've been using the Shipping & Delivery for months and couldn't be happier.,Anonymous,Grace H.,E-commerce,Shipping & Delivery,5,"Toronto, ON, Canada",Toronto,ON,Canada,2025-05-30T19:53:49.703082,2025-05-30,In-Store Kiosk,Mobile,Positive,Upgrade,Standard,6,True,en,4047.05,e-commerce;positive
0be1643e-685f-4cfe-97f5-c91d521969be,I absolutely love the Customer Support. The router setup is fantastic and highly recommended!,Verified Buyer,Eve K.,Telecom,Customer Support,5,"Sydney, NSW, Australia",Sydney,NSW,Australia,2026-03-19T06:46:49.703082,2026-03-19,Email,Desktop,Positive,Renewal,Premium,3,False,en,4320.07,telecom;positive
e8afe15b-2163-4d6f-8b98-c0d6898fc653,"Decent Credit Card, however the fraud detection is extremely slow.",Guest,Bob M.,Banking,Credit Card,2,"Austin, TX, USA",Austin,TX,USA,2025-06-11T22:42:49.703082,2025-06-11,Android App,Desktop,Mixed,Renewal,Premium,38,True,en,604.39,banking;mixed
f03adeec-4cc8-478e-99ba-ce158f011752,Very disappointed in the Device Upgrade. router setup is unacceptable. Fix this ASAP!,Subscriber,Diana P.,Telecom,Device Upgrade,2,"Toronto, ON, Canada",Toronto,ON,Canada,2025-10-06T22:59:49.703082,2025-10-06,Email,Desktop,Negative,Upgrade,Premium,48,False,en,4876.59,telecom;negative
3208f477-7a97-4f90-b816-b52e374f62ec,"Five stars. The Apparel exceeded my expectations, especially the checkout process.",Guest,Diana P.,E-commerce,Apparel,4,"Austin, TX, USA",Austin,TX,USA,2025-08-13T10:16:49.703082,2025-08-13,In-Store Kiosk,Tablet,Positive,Upgrade,Enterprise,10,False,en,3242.22,e-commerce;positive
540cf38b-bb35-4b7a-b4ac-7e3c497d91b2,Great experience with Electronics. The return policy made it totally worth it.,Anonymous,Eve K.,E-commerce,Electronics,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-11-28T02:20:49.703082,2025-11-28,In-Store Kiosk,Mobile,Positive,One-time,Premium,13,True,en,787.51,e-commerce;positive
77109dae-a417-4033-abf8-2a6eeed3d7d7,I absolutely love the Customer Support. The billing is fantastic and highly recommended!,Subscriber,John D.,Telecom,Customer Support,5,"Austin, TX, USA",Austin,TX,USA,2025-06-23T20:47:49.703082,2025-06-23,Android App,Tablet,Positive,Upgrade,VIP,20,False,en,1784.86,telecom;positive
9095be02-3acc-4561-bac0-a1d4fbb7c8eb,"Wow, I just love waiting 45 minutes for the Grocery Delivery. Amazing delivery driver!",Guest,Charlie R.,Food Delivery,Grocery Delivery,2,"Austin, TX, USA",Austin,TX,USA,2025-09-29T08:52:49.703082,2025-09-29,Web,Mobile,Sarcastic,Upgrade,Premium,5,False,en,3749.94,food delivery;sarcastic
a2c6b905-ce10-4915-91f6-7ac2e2fca69c,Terrible delivery driver. The Late Night Menu is a complete waste of money.,Verified Buyer,Frank T.,Food Delivery,Late Night Menu,1,"London, ENG, UK",London,ENG,UK,2025-11-16T21:05:49.703082,2025-11-16,Email,Tablet,Negative,One-time,Standard,42,True,en,2620.28,food delivery;negative
faaa259a-bc37-4263-a4b1-40172eddd43a,"Five stars. The Late Night Menu exceeded my expectations, especially the food temperature.",Verified Buyer,Charlie R.,Food Delivery,Late Night Menu,4,"London, ENG, UK",London,ENG,UK,2025-12-19T08:33:49.703082,2025-12-19,iOS App,Desktop,Positive,Upgrade,Standard,8,False,en,1217.88,food delivery;positive
84b1de7b-a540-4a6a-99be-b785b153b2ce,"Wow, I just love waiting 45 minutes for the Credit Card. Amazing app interface!",Verified Buyer,Diana P.,Banking,Credit Card,2,"New York, NY, USA",New York,NY,USA,2025-08-24T17:04:49.703082,2025-08-24,Android App,Mobile,Sarcastic,Subscription,Enterprise,25,False,en,4013.4,banking;sarcastic
1708de68-a004-43c3-8f10-4b44edf62445,Terrible API documentation. The Analytics Module is a complete waste of money.,Anonymous,John D.,SaaS,Analytics Module,2,"London, ENG, UK",London,ENG,UK,2026-01-21T20:27:49.703082,2026-01-21,Web,Mobile,Negative,Upgrade,Premium,5,True,en,1023.17,saas;negative
5a8ea5fa-973b-4cbe-a571-d15c6ce6f535,Great experience with Electronics. The return policy made it totally worth it.,Verified Buyer,John D.,E-commerce,Electronics,4,"San Francisco, CA, USA",San Francisco,CA,USA,2026-04-28T19:20:49.703082,2026-04-28,Web,Mobile,Positive,One-time,Premium,31,True,en,3166.1,e-commerce;positive
a7d53172-3a76-4179-8075-73e6602f93c9,I absolutely love the Mortgage. The fraud detection is fantastic and highly recommended!,Guest,Eve K.,Banking,Mortgage,4,"London, ENG, UK",London,ENG,UK,2026-03-14T06:51:49.703082,2026-03-14,Android App,Desktop,Positive,Renewal,VIP,21,False,en,2303.48,banking;positive
2d2804fa-9cd3-46c6-9d8e-2551438001eb,"While the customer service of the Credit Card is decent, the overall experience was frustrating.",Guest,Bob M.,Banking,Credit Card,4,"Austin, TX, USA",Austin,TX,USA,2025-08-11T23:16:49.703082,2025-08-11,Android App,Mobile,Mixed,Renewal,VIP,32,True,en,598.57,banking;mixed
3cb002e3-af2a-43eb-aa27-4f940999db9e,The Fiber Internet is buggy. The connection speed never works right. I want a refund.,Subscriber,Eve K.,Telecom,Fiber Internet,1,"Toronto, ON, Canada",Toronto,ON,Canada,2025-10-09T09:16:49.703082,2025-10-09,Android App,Tablet,Negative,One-time,Enterprise,43,True,en,2259.58,telecom;negative
957ebeb3-332a-43ba-9fe7-7bcbae7cd2a3,I absolutely love the API Access. The data export is fantastic and highly recommended!,Anonymous,Eve K.,SaaS,API Access,5,"Sydney, NSW, Australia",Sydney,NSW,Australia,2026-05-22T14:04:49.703082,2026-05-22,Web,Desktop,Positive,One-time,Standard,41,False,en,1939.07,saas;positive
7bb2135f-97eb-476e-ad7f-734f9c8245bd,"Wow, I just love waiting 45 minutes for the Device Upgrade. Amazing coverage!",Verified Buyer,Grace H.,Telecom,Device Upgrade,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-09-29T22:17:49.703082,2025-09-29,Android App,Mobile,Sarcastic,One-time,Enterprise,6,False,en,1218.06,telecom;sarcastic
9f765cf0-4590-452e-b504-dc861662ccc7,I had a horrible experience with the API Access. The uptime broke immediately.,Verified Buyer,Charlie R.,SaaS,API Access,2,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-07-21T18:05:49.703082,2025-07-21,In-Store Kiosk,Desktop,Negative,Upgrade,Premium,21,True,en,4262.11,saas;negative
ea3c812e-fbc5-4987-9f14-73d4b5572b88,"While the return policy of the Apparel is decent, the overall experience was frustrating.",Subscriber,Grace H.,E-commerce,Apparel,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-06-27T01:33:49.703082,2025-06-27,Android App,Desktop,Mixed,Subscription,Premium,45,True,en,2073.53,e-commerce;mixed
0c6b99b5-b7f2-42e5-82f1-b2afb83ba8da,"Five stars. The Shipping & Delivery exceeded my expectations, especially the return policy.",Guest,Bob M.,E-commerce,Shipping & Delivery,5,"London, ENG, UK",London,ENG,UK,2026-02-17T21:40:49.703082,2026-02-17,In-Store Kiosk,Desktop,Positive,Upgrade,VIP,28,False,en,3406.11,e-commerce;positive
7bc3abed-1ce9-4ee2-b736-c77e2174d445,Terrible app interface. The Mortgage is a complete waste of money.,Guest,Eve K.,Banking,Mortgage,2,"New York, NY, USA",New York,NY,USA,2026-01-04T10:35:49.703082,2026-01-04,Email,Desktop,Negative,Upgrade,Standard,39,True,en,4717.73,banking;negative
5c99ff18-4aa6-4ad4-bded-3f7d536e9bc3,"Sure, charge me double for the Restaurant Partner. Best food temperature ever. Not.",Verified Buyer,Charlie R.,Food Delivery,Restaurant Partner,1,"New York, NY, USA",New York,NY,USA,2026-01-29T12:35:49.703082,2026-01-29,Android App,Desktop,Sarcastic,Subscription,Enterprise,9,False,en,2960.93,food delivery;sarcastic
2a21b893-9552-4ad9-8eab-0a603a96228b,Outstanding packaging! I've been using the Shipping & Delivery for months and couldn't be happier.,Anonymous,Frank T.,E-commerce,Shipping & Delivery,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-06-15T21:25:49.703082,2025-06-15,Android App,Mobile,Positive,Upgrade,Premium,14,True,en,3144.89,e-commerce;positive
80b75a83-20c5-487e-ba42-a1228a8182bb,I absolutely love the Credit Card. The app interface is fantastic and highly recommended!,Subscriber,Frank T.,Banking,Credit Card,4,"London, ENG, UK",London,ENG,UK,2025-08-21T04:50:49.703082,2025-08-21,Web,Mobile,Positive,One-time,VIP,35,True,en,3926.76,banking;positive
59310b79-8dca-4a63-accb-9747b4c2f629,I absolutely love the Mobile App. The app interface is fantastic and highly recommended!,Guest,Eve K.,Banking,Mobile App,5,"Austin, TX, USA",Austin,TX,USA,2026-05-18T11:21:49.703082,2026-05-18,In-Store Kiosk,Tablet,Positive,One-time,Enterprise,8,False,en,2241.33,banking;positive
4b6d8077-5af2-47a5-8a9e-7dbc77ae5b11,I had a horrible experience with the Late Night Menu. The food temperature broke immediately.,Verified Buyer,Grace H.,Food Delivery,Late Night Menu,2,"New York, NY, USA",New York,NY,USA,2025-12-27T14:08:49.703082,2025-12-27,Email,Mobile,Negative,One-time,Premium,41,True,en,3558.84,food delivery;negative
f0d958c8-3949-4bb5-87bd-dff8499d5c8e,Great experience with Late Night Menu. The app tracking made it totally worth it.,Subscriber,Eve K.,Food Delivery,Late Night Menu,4,"New York, NY, USA",New York,NY,USA,2026-01-15T02:20:49.703082,2026-01-15,Email,Desktop,Positive,One-time,VIP,37,False,en,4652.44,food delivery;positive
88e7dbd6-c76d-4610-9022-e5b7ba5d45dd,The CRM Dashboard is buggy. The UI/UX never works right. I want a refund.,Guest,Eve K.,SaaS,CRM Dashboard,2,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-06-11T23:29:49.703082,2025-06-11,In-Store Kiosk,Desktop,Negative,Renewal,Enterprise,43,False,en,4998.3,saas;negative
2c4c9346-7f4d-4f51-baeb-a0d68219c392,Terrible app tracking. The Late Night Menu is a complete waste of money.,Anonymous,Alice S.,Food Delivery,Late Night Menu,1,"Toronto, ON, Canada",Toronto,ON,Canada,2026-05-16T11:14:49.703082,2026-05-16,In-Store Kiosk,Tablet,Negative,Upgrade,Standard,13,False,en,2897.96,food delivery;negative
121db7e3-ae20-47dc-af50-e0ae3eedbe2c,Very disappointed in the Customer Support. connection speed is unacceptable. Fix this ASAP!,Subscriber,Charlie R.,Telecom,Customer Support,2,"Toronto, ON, Canada",Toronto,ON,Canada,2026-03-21T22:29:49.703082,2026-03-21,In-Store Kiosk,Mobile,Negative,Subscription,Enterprise,27,False,en,3010.91,telecom;negative
7a167edf-db56-46fc-a5e7-1e78d0672d47,"The Credit Card is okay. The interest rate is good, but the other features are lacking.",Anonymous,Charlie R.,Banking,Credit Card,2,"Toronto, ON, Canada",Toronto,ON,Canada,2025-12-09T11:10:49.703082,2025-12-09,Web,Tablet,Mixed,One-time,VIP,44,True,en,3198.51,banking;mixed
7d9c7a0b-f82e-402a-8382-9f838095e077,Terrible packaging. The Home Goods is a complete waste of money.,Verified Buyer,Bob M.,E-commerce,Home Goods,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-11-08T21:27:49.703082,2025-11-08,Email,Mobile,Negative,Subscription,VIP,43,False,en,2533.15,e-commerce;negative
2b06b6df-d241-4a97-8228-b5371b3eefcc,Outstanding coverage! I've been using the 5G Data Plan for months and couldn't be happier.,Anonymous,Eve K.,Telecom,5G Data Plan,5,"San Francisco, CA, USA",San Francisco,CA,USA,2025-07-26T13:40:49.703082,2025-07-26,In-Store Kiosk,Tablet,Positive,Subscription,Premium,39,False,en,3936.25,telecom;positive
55914479-2710-4ba2-a097-bbf70e782f4e,I had a horrible experience with the Fiber Internet. The router setup broke immediately.,Verified Buyer,Grace H.,Telecom,Fiber Internet,2,"Toronto, ON, Canada",Toronto,ON,Canada,2026-02-01T15:02:49.703082,2026-02-01,Email,Tablet,Negative,Upgrade,VIP,19,True,en,1265.43,telecom;negative
5b9abe07-74b2-4181-af66-6378d7d4b877,Very disappointed in the Analytics Module. uptime is unacceptable. Fix this ASAP!,Guest,Bob M.,SaaS,Analytics Module,1,"Toronto, ON, Canada",Toronto,ON,Canada,2025-08-05T03:13:49.703082,2025-08-05,In-Store Kiosk,Mobile,Negative,One-time,VIP,29,False,en,3517.29,saas;negative
43e7b15f-f805-4b9b-a39f-369a8640ca84,Terrible menu variety. The Late Night Menu is a complete waste of money.,Guest,John D.,Food Delivery,Late Night Menu,1,"New York, NY, USA",New York,NY,USA,2026-05-22T11:41:49.703082,2026-05-22,In-Store Kiosk,Desktop,Negative,Subscription,Standard,28,True,en,3350.6,food delivery;negative
9287869b-49c9-43b0-a868-6bff4cd263cf,I had a horrible experience with the Personal Loan. The customer service broke immediately.,Anonymous,Grace H.,Banking,Personal Loan,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-08-04T18:35:49.703082,2025-08-04,Web,Desktop,Negative,Renewal,Premium,1,True,en,3507.77,banking;negative
bbfec442-b624-44cc-b666-ea4fc3e99642,I absolutely love the Analytics Module. The uptime is fantastic and highly recommended!,Guest,Charlie R.,SaaS,Analytics Module,5,"London, ENG, UK",London,ENG,UK,2026-05-18T00:27:49.703082,2026-05-18,In-Store Kiosk,Desktop,Positive,Upgrade,Premium,1,False,en,2433.34,saas;positive
23da76ea-392a-4403-a0dd-0a070861e26d,Great experience with CRM Dashboard. The data export made it totally worth it.,Subscriber,Alice S.,SaaS,CRM Dashboard,5,"London, ENG, UK",London,ENG,UK,2026-03-05T20:02:49.703082,2026-03-05,In-Store Kiosk,Desktop,Positive,Subscription,Standard,4,True,en,40.23,saas;positive
2c1a0ee5-3f51-4daf-ada8-22478f174702,I absolutely love the CRM Dashboard. The uptime is fantastic and highly recommended!,Subscriber,Alice S.,SaaS,CRM Dashboard,4,"New York, NY, USA",New York,NY,USA,2025-12-30T22:33:49.703082,2025-12-30,Web,Desktop,Positive,Renewal,Standard,48,False,en,4219.63,saas;positive
78238709-d6d2-473b-8ec0-a638e3fa70ac,Outstanding connection speed! I've been using the Customer Support for months and couldn't be happier.,Subscriber,John D.,Telecom,Customer Support,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-06-03T05:09:49.703082,2025-06-03,Email,Desktop,Positive,Subscription,VIP,45,True,en,4034.25,telecom;positive
25746d62-6357-4fc6-9d09-923c8fc66f51,Terrible fraud detection. The Mortgage is a complete waste of money.,Subscriber,Charlie R.,Banking,Mortgage,2,"Toronto, ON, Canada",Toronto,ON,Canada,2026-01-02T04:03:49.703082,2026-01-02,Email,Mobile,Negative,Upgrade,Standard,42,False,en,4127.34,banking;negative
09475fa0-977d-4954-b336-cd0e1a07acce,Outstanding app tracking! I've been using the Late Night Menu for months and couldn't be happier.,Guest,Bob M.,Food Delivery,Late Night Menu,4,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-05-23T10:19:49.703082,2025-05-23,In-Store Kiosk,Mobile,Positive,Renewal,Enterprise,43,True,en,1131.39,food delivery;positive
cd4e1d17-8b09-4759-a031-72af67b97bbe,Outstanding billing! I've been using the Fiber Internet for months and couldn't be happier.,Subscriber,Charlie R.,Telecom,Fiber Internet,5,"San Francisco, CA, USA",San Francisco,CA,USA,2025-07-01T15:26:49.703082,2025-07-01,In-Store Kiosk,Mobile,Positive,Upgrade,VIP,22,False,en,3095.06,telecom;positive
dd728978-d19e-466b-a9e0-9142d97c0f6a,"Decent CRM Dashboard, however the data export is extremely slow.",Guest,Eve K.,SaaS,CRM Dashboard,3,"London, ENG, UK",London,ENG,UK,2026-04-19T04:50:49.703082,2026-04-19,Web,Mobile,Mixed,One-time,VIP,48,True,en,4549.26,saas;mixed
5c215286-ebb0-412a-824b-c24de8b07ae7,Great experience with Apparel. The return policy made it totally worth it.,Subscriber,Diana P.,E-commerce,Apparel,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-09-17T11:08:49.703082,2025-09-17,In-Store Kiosk,Tablet,Positive,Upgrade,Standard,48,False,en,3603.56,e-commerce;positive
55874084-6204-4397-a596-7e3454d29afd,"I like the Fiber Internet, but the coverage needs a lot of improvement.",Verified Buyer,Grace H.,Telecom,Fiber Internet,3,"London, ENG, UK",London,ENG,UK,2025-11-24T20:30:49.703082,2025-11-24,In-Store Kiosk,Tablet,Mixed,One-time,Enterprise,39,True,en,502.5,telecom;mixed
1fc6858a-9b42-4e24-a3b9-4dc23c4e3129,"Wow, I just love waiting 45 minutes for the Electronics. Amazing shipping speed!",Anonymous,John D.,E-commerce,Electronics,1,"San Francisco, CA, USA",San Francisco,CA,USA,2025-11-28T18:58:49.703082,2025-11-28,Email,Mobile,Sarcastic,One-time,Premium,8,False,en,3115.15,e-commerce;sarcastic
eefb6e04-748a-423c-8230-84ff3aefa8d2,I had a horrible experience with the Late Night Menu. The food temperature broke immediately.,Anonymous,Bob M.,Food Delivery,Late Night Menu,2,"San Francisco, CA, USA",San Francisco,CA,USA,2025-07-05T06:38:49.703082,2025-07-05,Android App,Mobile,Negative,Renewal,Standard,27,True,en,1316.04,food delivery;negative
e3265e57-a6f2-4f09-9dce-ab19cdc20019,Great experience with API Access. The uptime made it totally worth it.,Guest,Frank T.,SaaS,API Access,4,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-12-08T23:22:49.703082,2025-12-08,Web,Tablet,Positive,Renewal,Standard,30,True,en,1543.98,saas;positive
ea696b63-8e28-4ca9-bb3f-05a0f7386184,"I like the Billing System, but the API documentation needs a lot of improvement.",Guest,Frank T.,SaaS,Billing System,3,"Austin, TX, USA",Austin,TX,USA,2025-08-12T03:34:49.703082,2025-08-12,In-Store Kiosk,Desktop,Mixed,Renewal,VIP,19,False,en,3658.63,saas;mixed
e38c1eba-5f8d-429d-a5e8-81c434d904f5,Great experience with 5G Data Plan. The billing made it totally worth it.,Subscriber,Bob M.,Telecom,5G Data Plan,4,"New York, NY, USA",New York,NY,USA,2026-02-04T22:13:49.703082,2026-02-04,Web,Mobile,Positive,One-time,Premium,33,False,en,3515.03,telecom;positive
520c1abe-2d38-43eb-a490-11387410b542,Great experience with Shipping & Delivery. The packaging made it totally worth it.,Anonymous,John D.,E-commerce,Shipping & Delivery,5,"New York, NY, USA",New York,NY,USA,2026-01-07T09:03:49.703082,2026-01-07,Email,Desktop,Positive,Renewal,Premium,33,True,en,2300.17,e-commerce;positive
fe8814de-3610-4b15-8b53-edc9d5876654,"While the uptime of the Analytics Module is decent, the overall experience was frustrating.",Guest,Eve K.,SaaS,Analytics Module,3,"New York, NY, USA",New York,NY,USA,2026-05-17T04:26:49.703082,2026-05-17,iOS App,Desktop,Mixed,One-time,Standard,30,True,en,1258.51,saas;mixed
a8c9d707-f871-4f20-9a06-623965f96962,I absolutely love the Subscription Pass. The delivery driver is fantastic and highly recommended!,Anonymous,Charlie R.,Food Delivery,Subscription Pass,4,"San Francisco, CA, USA",San Francisco,CA,USA,2025-08-24T09:23:49.703082,2025-08-24,In-Store Kiosk,Tablet,Positive,Subscription,Premium,13,True,en,707.69,food delivery;positive
1ec25814-f385-4e9a-a15f-0cc8b892105f,Very disappointed in the Electronics. checkout process is unacceptable. Fix this ASAP!,Guest,Alice S.,E-commerce,Electronics,1,"Austin, TX, USA",Austin,TX,USA,2026-02-06T11:44:49.703082,2026-02-06,Web,Mobile,Negative,Subscription,Enterprise,47,True,en,895.79,e-commerce;negative
8e7f8b68-8f58-4573-a23e-ed4504efb311,"Wow, I just love waiting 45 minutes for the Home Goods. Amazing packaging!",Anonymous,Frank T.,E-commerce,Home Goods,1,"San Francisco, CA, USA",San Francisco,CA,USA,2026-02-17T15:06:49.703082,2026-02-17,In-Store Kiosk,Mobile,Sarcastic,One-time,Enterprise,2,True,en,4320.23,e-commerce;sarcastic
1f6efd3e-16d3-4f10-ad20-05b0a86809ff,Great experience with Fiber Internet. The connection speed made it totally worth it.,Anonymous,Frank T.,Telecom,Fiber Internet,5,"San Francisco, CA, USA",San Francisco,CA,USA,2026-04-22T21:49:49.703082,2026-04-22,In-Store Kiosk,Desktop,Positive,Renewal,Premium,37,False,en,2514.33,telecom;positive
8bc29587-5550-4b52-b9fc-334e7b664fd0,Very disappointed in the Shipping & Delivery. checkout process is unacceptable. Fix this ASAP!,Verified Buyer,Eve K.,E-commerce,Shipping & Delivery,2,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-06-09T00:46:49.703082,2025-06-09,iOS App,Tablet,Negative,Renewal,Standard,40,False,en,4628.87,e-commerce;negative
